time,x,y,z
24.087,-0.06,0.111,0.998
24.095,-0.062,0.108,0.989
24.097,-0.057,0.107,0.994
24.102,-0.052,0.109,0.986
24.107,-0.05,0.109,0.981
24.112,-0.05,0.11,0.971
24.117,-0.05,0.118,0.968
24.122,-0.049,0.114,0.963
24.13,-0.046,0.118,0.952
24.132,-0.049,0.123,0.952
24.137,-0.051,0.119,0.942
24.179,-0.049,0.117,0.945
24.18,-0.048,0.115,0.952
24.181,-0.045,0.117,0.951
24.182,-0.045,0.115,0.953
24.183,-0.042,0.11,0.958
24.183,-0.046,0.105,0.959
24.195,-0.041,0.111,0.964
24.195,-0.04,0.111,0.964
24.196,-0.045,0.107,0.962
24.196,-0.044,0.109,0.959
24.197,-0.044,0.111,0.958
24.198,-0.034,0.112,0.956
24.209,-0.027,0.117,0.954
24.21,-0.025,0.118,0.947
24.213,-0.025,0.117,0.937
24.217,-0.027,0.119,0.935
24.222,-0.024,0.122,0.927
24.228,-0.03,0.119,0.92
24.232,-0.032,0.117,0.918
24.237,-0.029,0.119,0.924
24.245,-0.023,0.116,0.93
24.247,-0.022,0.117,0.935
24.252,-0.022,0.114,0.939
24.257,-0.024,0.112,0.95
24.262,-0.029,0.113,0.958
24.267,-0.03,0.112,0.958
24.272,-0.028,0.105,0.955
24.279,-0.025,0.102,0.955
24.283,-0.023,0.099,0.958
24.287,-0.018,0.096,0.962
24.321,-0.016,0.094,0.962
24.323,-0.014,0.092,0.963
24.323,-0.013,0.086,0.96
24.324,-0.009,0.085,0.953
24.324,-0.007,0.087,0.948
24.325,-0.004,0.085,0.947
24.325,-0.002,0.082,0.944
24.329,-0.001,0.085,0.945
24.332,0.001,0.088,0.946
24.337,0.008,0.091,0.944
24.345,0.012,0.099,0.95
24.347,0.017,0.107,0.957
24.352,0.021,0.102,0.954
24.359,0.022,0.093,0.944
24.362,0.028,0.089,0.943
24.367,0.033,0.088,0.943
24.372,0.036,0.088,0.941
24.377,0.041,0.092,0.946
24.382,0.05,0.1,0.956
24.389,0.061,0.11,0.965
24.398,0.069,0.116,0.969
24.399,0.076,0.121,0.968
24.402,0.081,0.129,0.961
24.454,0.082,0.133,0.952
24.455,0.08,0.134,0.938
24.456,0.083,0.133,0.912
24.457,0.089,0.133,0.883
24.458,0.086,0.129,0.853
24.458,0.079,0.122,0.827
24.459,0.078,0.12,0.813
24.46,0.086,0.12,0.812
24.461,0.092,0.118,0.824
24.462,0.091,0.114,0.843
24.463,0.087,0.104,0.869
24.464,0.091,0.092,0.904
24.467,0.099,0.084,0.952
24.475,0.106,0.073,1.006
24.477,0.103,0.064,1.06
24.482,0.097,0.053,1.116
24.487,0.083,0.045,1.17
24.493,0.072,0.038,1.21
24.497,0.064,0.031,1.243
24.504,0.056,0.032,1.268
24.509,0.05,0.033,1.275
24.512,0.041,0.035,1.274
24.517,0.035,0.038,1.259
24.525,0.028,0.041,1.222
24.527,0.029,0.05,1.172
24.532,0.04,0.063,1.11
24.537,0.048,0.075,1.047
24.546,0.05,0.088,0.993
24.554,0.056,0.106,0.937
24.555,0.063,0.13,0.884
24.61,0.069,0.154,0.851
24.611,0.08,0.174,0.829
24.612,0.086,0.196,0.805
24.612,0.094,0.212,0.797
24.613,0.102,0.23,0.798
24.614,0.108,0.244,0.812
24.615,0.114,0.247,0.817
24.615,0.118,0.249,0.816
24.616,0.123,0.253,0.821
24.617,0.127,0.248,0.832
24.62,0.132,0.243,0.839
24.621,0.131,0.237,0.843
24.622,0.117,0.233,0.835
24.622,0.101,0.229,0.829
24.628,0.095,0.23,0.836
24.632,0.106,0.223,0.838
24.64,0.112,0.214,0.855
24.642,0.114,0.204,0.88
24.647,0.114,0.194,0.899
24.652,0.113,0.183,0.907
24.657,0.109,0.178,0.922
24.662,0.106,0.17,0.944
24.669,0.102,0.159,0.961
24.677,0.099,0.145,0.983
24.678,0.103,0.136,0.999
24.69,0.106,0.132,1.023
24.691,0.112,0.124,1.035
24.694,0.118,0.117,1.054
24.697,0.118,0.112,1.057
24.702,0.115,0.106,1.05
24.746,0.114,0.104,1.054
24.747,0.107,0.102,1.047
24.748,0.11,0.1,1.03
24.749,0.108,0.091,1.02
24.75,0.105,0.093,1.013
24.751,0.103,0.091,1.007
24.753,0.107,0.096,0.991
24.753,0.109,0.099,0.976
24.754,0.109,0.102,0.972
24.759,0.112,0.112,0.968
24.762,0.114,0.111,0.957
24.768,0.118,0.117,0.942
24.773,0.121,0.128,0.931
24.778,0.118,0.125,0.912
24.782,0.121,0.13,0.895
24.79,0.125,0.129,0.886
24.792,0.123,0.137,0.885
24.797,0.124,0.135,0.879
24.812,0.124,0.148,0.877
24.813,0.126,0.15,0.882
24.815,0.126,0.151,0.888
24.818,0.127,0.153,0.895
24.863,0.126,0.156,0.897
24.865,0.126,0.16,0.9
24.868,0.124,0.162,0.896
24.869,0.122,0.167,0.903
24.869,0.116,0.164,0.907
24.871,0.114,0.168,0.917
24.872,0.108,0.174,0.914
24.872,0.101,0.174,0.909
24.873,0.097,0.17,0.921
24.874,0.086,0.17,0.928
24.875,0.083,0.166,0.944
24.879,0.084,0.163,0.961
24.884,0.083,0.159,0.984
24.893,0.087,0.16,1.012
24.895,0.088,0.158,1.044
24.897,0.095,0.156,1.078
24.906,0.102,0.156,1.115
24.907,0.105,0.162,1.146
24.912,0.107,0.168,1.185
24.917,0.106,0.178,1.218
24.923,0.116,0.187,1.259
24.927,0.134,0.197,1.304
24.933,0.15,0.21,1.35
24.946,0.142,0.209,1.38
24.947,0.128,0.188,1.39
24.95,0.136,0.179,1.386
25.003,0.158,0.179,1.359
25.004,0.171,0.186,1.314
25.005,0.14,0.172,1.272
25.006,0.111,0.166,1.229
25.007,0.129,0.17,1.18
25.008,0.152,0.176,1.125
25.009,0.156,0.184,1.073
25.01,0.151,0.184,1.03
25.011,0.151,0.182,0.998
25.012,0.151,0.183,0.986
25.013,0.149,0.185,0.995
25.014,0.141,0.181,1.015
25.015,0.131,0.175,1.038
25.021,0.126,0.167,1.068
25.023,0.122,0.154,1.094
25.027,0.117,0.142,1.121
25.032,0.107,0.128,1.144
25.042,0.095,0.108,1.158
25.043,0.085,0.086,1.166
25.047,0.069,0.061,1.172
25.054,0.06,0.036,1.173
25.057,0.055,0.014,1.176
25.062,0.053,-0.004,1.182
25.071,0.059,-0.023,1.185
25.073,0.064,-0.038,1.191
25.077,0.066,-0.05,1.205
25.082,0.067,-0.061,1.221
25.096,0.064,-0.069,1.241
25.099,0.063,-0.074,1.268
25.099,0.054,-0.081,1.291
25.153,0.045,-0.084,1.301
25.154,0.03,-0.087,1.307
25.155,0.012,-0.093,1.307
25.156,0.001,-0.099,1.294
25.157,-0.006,-0.106,1.264
25.158,-0.015,-0.108,1.219
25.159,-0.023,-0.11,1.165
25.16,-0.032,-0.112,1.105
25.16,-0.041,-0.111,1.053
25.162,-0.043,-0.103,1.007
25.163,-0.037,-0.09,0.972
25.164,-0.028,-0.078,0.943
25.165,-0.019,-0.07,0.919
25.17,-0.011,-0.061,0.905
25.172,0.001,-0.054,0.896
25.209,0.013,-0.05,0.904
25.21,0.024,-0.048,0.92
25.213,0.033,-0.052,0.931
25.214,0.035,-0.054,0.949
25.215,0.034,-0.061,0.972
25.216,0.031,-0.067,0.984
25.218,0.023,-0.074,0.992
25.219,0.009,-0.089,0.993
25.22,-0.004,-0.101,0.998
25.225,-0.015,-0.106,0.996
25.227,-0.026,-0.108,0.988
25.237,-0.03,-0.112,0.978
25.238,-0.034,-0.112,0.968
25.242,-0.04,-0.108,0.957
25.247,-0.046,-0.104,0.946
25.258,-0.05,-0.097,0.932
25.263,-0.05,-0.089,0.926
25.264,-0.052,-0.082,0.92
25.321,-0.048,-0.079,0.917
25.322,-0.046,-0.069,0.917
25.323,-0.042,-0.062,0.916
25.323,-0.045,-0.052,0.916
25.325,-0.044,-0.053,0.905
25.326,-0.052,-0.042,0.898
25.327,-0.061,-0.043,0.886
25.329,-0.064,-0.038,0.869
25.329,-0.075,-0.038,0.846
25.33,-0.084,-0.041,0.83
25.331,-0.092,-0.037,0.809
25.331,-0.104,-0.028,0.79
25.332,-0.107,-0.024,0.768
25.332,-0.106,-0.015,0.749
25.341,-0.103,-0.009,0.738
25.342,-0.106,-0.001,0.722
25.356,-0.105,0.013,0.698
25.356,-0.108,0.021,0.682
25.357,-0.1,0.031,0.667
25.362,-0.095,0.045,0.661
25.407,-0.092,0.052,0.655
25.408,-0.095,0.065,0.642
25.408,-0.092,0.069,0.64
25.408,-0.1,0.07,0.637
25.409,-0.1,0.076,0.643
25.409,-0.099,0.082,0.644
25.409,-0.099,0.08,0.652
25.41,-0.1,0.08,0.664
25.41,-0.09,0.077,0.683
25.417,-0.091,0.074,0.697
25.421,-0.094,0.071,0.706
25.426,-0.103,0.07,0.721
25.432,-0.1,0.063,0.732
25.436,-0.102,0.063,0.752
25.441,-0.103,0.062,0.766
25.447,-0.108,0.067,0.783
25.452,-0.103,0.071,0.791
25.456,-0.097,0.073,0.798
25.462,-0.092,0.078,0.81
25.467,-0.088,0.084,0.813
25.471,-0.082,0.089,0.815
25.477,-0.077,0.099,0.821
25.483,-0.075,0.108,0.821
25.487,-0.074,0.11,0.821
25.491,-0.067,0.121,0.819
25.509,-0.068,0.126,0.823
25.51,-0.056,0.128,0.834
25.51,-0.05,0.137,0.848
25.516,-0.048,0.148,0.863
25.516,-0.038,0.149,0.873
25.521,-0.03,0.155,0.874
25.526,-0.023,0.158,0.889
25.532,-0.016,0.165,0.91
25.536,-0.009,0.168,0.925
25.541,-0.006,0.171,0.939
25.547,-0.01,0.174,0.962
25.551,-0.011,0.174,0.985
25.557,-0.01,0.173,0.994
25.565,-0.013,0.171,1.012
25.567,-0.015,0.163,1.018
25.572,-0.01,0.156,1.014
25.577,-0.004,0.154,1.013
25.582,-0.003,0.147,1.019
25.587,0.005,0.147,1.029
25.592,0.014,0.15,1.038
25.601,0.03,0.15,1.061
25.602,0.048,0.153,1.086
25.607,0.069,0.159,1.115
25.614,0.083,0.159,1.145
25.617,0.1,0.163,1.177
25.622,0.118,0.17,1.202
25.627,0.131,0.166,1.219
25.637,0.135,0.165,1.224
25.638,0.132,0.166,1.223
25.644,0.138,0.163,1.216
25.7,0.152,0.157,1.203
25.702,0.155,0.144,1.183
25.703,0.143,0.13,1.169
25.705,0.131,0.116,1.17
25.707,0.134,0.102,1.173
25.71,0.144,0.093,1.176
25.71,0.158,0.088,1.194
25.72,0.169,0.086,1.2
25.721,0.176,0.081,1.192
25.722,0.18,0.073,1.184
25.723,0.19,0.063,1.178
25.726,0.202,0.055,1.182
25.727,0.204,0.047,1.196
25.728,0.201,0.036,1.217
25.729,0.197,0.022,1.246
25.729,0.184,0.005,1.281
25.73,0.164,-0.016,1.324
25.735,0.136,-0.041,1.369
25.737,0.093,-0.071,1.405
25.742,0.046,-0.101,1.436
25.747,0.011,-0.13,1.451
25.752,-0.018,-0.157,1.445
25.757,-0.048,-0.187,1.422
25.77,-0.082,-0.216,1.377
25.771,-0.112,-0.242,1.318
25.773,-0.124,-0.257,1.247
25.817,-0.121,-0.256,1.174
25.818,-0.11,-0.236,1.109
25.819,-0.094,-0.207,1.043
25.819,-0.071,-0.175,0.98
25.82,-0.034,-0.138,0.92
25.821,0.008,-0.102,0.876
25.822,0.055,-0.065,0.84
25.824,0.11,-0.028,0.815
25.824,0.181,0.008,0.817
25.825,0.257,0.044,0.838
25.83,0.328,0.081,0.868
25.832,0.385,0.115,0.913
25.836,0.428,0.146,0.958
25.842,0.458,0.173,1
25.847,0.468,0.192,1.034
25.851,0.465,0.204,1.066
25.856,0.448,0.199,1.097
25.861,0.419,0.184,1.121
25.866,0.378,0.15,1.128
25.871,0.331,0.104,1.131
25.88,0.294,0.073,1.119
25.883,0.257,0.033,1.106
25.886,0.216,-0.011,1.095
25.908,0.187,-0.046,1.089
25.908,0.16,-0.067,1.067
25.908,0.139,-0.075,1.032
25.909,0.12,-0.065,0.999
25.911,0.099,-0.045,0.952
25.916,0.086,-0.026,0.919
25.921,0.081,-0.003,0.88
25.927,0.077,0.012,0.847
25.932,0.074,0.023,0.808
25.936,0.068,0.036,0.772
25.944,0.066,0.045,0.73
25.947,0.065,0.048,0.701
25.951,0.06,0.052,0.676
25.956,0.051,0.053,0.65
25.962,0.034,0.052,0.629
25.967,0.024,0.055,0.618
25.972,0.018,0.06,0.593
25.977,0.014,0.062,0.571
25.982,0.008,0.067,0.554
25.986,0.006,0.071,0.548
25.997,0.002,0.068,0.542
25.998,-0.001,0.07,0.542
26.002,0.004,0.079,0.553
26.011,0.012,0.083,0.557
26.012,0.02,0.088,0.565
26.043,0.027,0.096,0.576
26.043,0.033,0.103,0.591
26.044,0.038,0.112,0.603
26.045,0.049,0.122,0.615
26.045,0.043,0.125,0.632
26.046,0.042,0.129,0.653
26.047,0.037,0.13,0.676
26.052,0.038,0.132,0.7
26.06,0.035,0.128,0.737
26.062,0.037,0.121,0.763
26.067,0.038,0.114,0.796
26.072,0.04,0.109,0.813
26.077,0.039,0.104,0.83
26.087,0.036,0.101,0.842
26.092,0.025,0.097,0.856
26.097,0.019,0.098,0.874
26.102,0.007,0.094,0.888
26.11,0.004,0.096,0.901
26.112,-0.001,0.093,0.913
26.117,-0.004,0.091,0.917
26.122,-0.013,0.089,0.903
26.127,-0.018,0.091,0.887
26.132,-0.031,0.09,0.864
26.137,-0.038,0.094,0.843
26.148,-0.047,0.103,0.819
26.149,-0.053,0.113,0.809
26.155,-0.053,0.13,0.814
26.211,-0.057,0.143,0.821
26.212,-0.06,0.147,0.83
26.213,-0.056,0.157,0.845
26.214,-0.045,0.165,0.873
26.215,-0.04,0.17,0.886
26.216,-0.032,0.175,0.904
26.229,-0.033,0.176,0.933
26.229,-0.036,0.179,0.958
26.23,-0.038,0.179,0.987
26.232,-0.033,0.182,1.016
26.233,-0.038,0.169,1.044
26.234,-0.049,0.149,1.076
26.239,-0.048,0.137,1.115
26.24,-0.056,0.115,1.159
26.242,-0.06,0.1,1.204
26.243,-0.053,0.085,1.249
26.245,-0.042,0.07,1.281
26.246,-0.038,0.053,1.304
26.247,-0.046,0.037,1.333
26.252,-0.044,0.032,1.347
26.265,-0.033,0.023,1.359
26.267,-0.013,0.02,1.376
26.268,-0.007,0.017,1.386
26.277,-0.014,0.016,1.406
26.278,-0.009,0.018,1.429
26.282,0.004,0.03,1.447
26.287,0.013,0.043,1.462
26.297,0.013,0.045,1.491
26.298,0.008,0.041,1.531
26.304,0.004,0.035,1.564
26.353,0.001,0.022,1.581
26.354,-0.008,0.01,1.591
26.355,-0.031,-0.009,1.613
26.355,-0.062,-0.049,1.616
26.358,-0.091,-0.086,1.613
26.358,-0.119,-0.112,1.601
26.359,-0.144,-0.133,1.571
26.359,-0.163,-0.147,1.525
26.359,-0.174,-0.153,1.452
26.36,-0.172,-0.148,1.359
26.36,-0.174,-0.137,1.259
26.363,-0.176,-0.117,1.153
26.366,-0.17,-0.099,1.042
26.374,-0.163,-0.078,0.944
26.376,-0.152,-0.054,0.849
26.381,-0.133,-0.027,0.754
26.386,-0.117,0.002,0.677
26.392,-0.108,0.033,0.611
26.396,-0.099,0.06,0.569
26.401,-0.095,0.081,0.552
26.406,-0.089,0.103,0.556
26.411,-0.077,0.128,0.589
26.416,-0.067,0.143,0.661
26.427,-0.061,0.141,0.768
26.428,-0.054,0.125,0.894
26.432,-0.046,0.094,1.031
26.46,-0.039,0.05,1.15
26.462,-0.035,0.013,1.218
26.462,-0.04,-0.016,1.264
26.463,-0.049,-0.04,1.315
26.464,-0.068,-0.061,1.349
26.465,-0.095,-0.084,1.361
26.467,-0.114,-0.102,1.355
26.472,-0.121,-0.114,1.335
26.476,-0.118,-0.12,1.301
26.481,-0.109,-0.118,1.246
26.488,-0.103,-0.107,1.178
26.491,-0.101,-0.092,1.108
26.496,-0.099,-0.074,1.035
26.501,-0.097,-0.05,0.975
26.507,-0.093,-0.032,0.927
26.511,-0.091,-0.019,0.877
26.517,-0.089,-0.011,0.838
26.522,-0.085,-0.005,0.804
26.527,-0.081,-0.001,0.774
26.531,-0.077,0.005,0.749
26.538,-0.075,0.013,0.722
26.541,-0.077,0.018,0.698
26.546,-0.08,0.026,0.669
26.555,-0.087,0.04,0.638
26.557,-0.093,0.05,0.605
26.561,-0.103,0.057,0.586
26.567,-0.115,0.052,0.563
26.577,-0.111,0.055,0.533
26.578,-0.11,0.067,0.507
26.582,-0.118,0.07,0.486
26.627,-0.119,0.07,0.471
26.628,-0.123,0.07,0.454
26.629,-0.118,0.078,0.439
26.629,-0.118,0.083,0.437
26.632,-0.122,0.084,0.442
26.633,-0.115,0.091,0.449
26.634,-0.11,0.098,0.461
26.635,-0.101,0.103,0.487
26.637,-0.095,0.11,0.513
26.637,-0.087,0.123,0.54
26.638,-0.08,0.129,0.563
26.643,-0.072,0.135,0.586
26.647,-0.063,0.148,0.599
26.655,-0.054,0.153,0.614
26.657,-0.056,0.159,0.626
26.662,-0.058,0.164,0.639
26.667,-0.06,0.166,0.652
26.672,-0.059,0.167,0.663
26.676,-0.067,0.167,0.679
26.682,-0.074,0.163,0.693
26.693,-0.078,0.163,0.716
26.694,-0.081,0.16,0.737
26.707,-0.084,0.156,0.761
26.709,-0.081,0.161,0.803
26.709,-0.072,0.163,0.837
26.712,-0.058,0.166,0.874
26.716,-0.041,0.18,0.916
26.764,-0.035,0.185,0.97
26.765,-0.031,0.18,1
26.766,-0.028,0.182,1.037
26.767,-0.021,0.187,1.045
26.768,-0.002,0.199,1.091
26.769,0.021,0.205,1.134
26.77,0.034,0.213,1.161
26.771,0.047,0.213,1.184
26.772,0.049,0.21,1.187
26.772,0.041,0.204,1.225
26.777,0.036,0.187,1.242
26.782,0.034,0.165,1.268
26.787,0.028,0.156,1.274
26.792,0.02,0.139,1.271
26.796,0.021,0.123,1.262
26.803,0.014,0.109,1.247
26.806,0.015,0.097,1.212
26.812,0.018,0.089,1.175
26.82,0.012,0.074,1.153
26.822,-0.011,0.061,1.143
26.826,-0.034,0.047,1.134
26.831,-0.055,0.038,1.16
26.842,-0.069,0.03,1.188
26.843,-0.07,0.022,1.232
26.848,-0.053,0.023,1.267
26.86,-0.037,0.021,1.301
26.862,-0.012,0.023,1.317
26.865,0.004,0.026,1.314
26.914,0.019,0.024,1.303
26.915,0.036,0.027,1.288
26.916,0.063,0.031,1.277
26.917,0.104,0.038,1.252
26.918,0.138,0.04,1.229
26.919,0.156,0.03,1.217
26.92,0.158,0.011,1.217
26.921,0.141,-0.021,1.245
26.922,0.104,-0.053,1.29
26.923,0.058,-0.092,1.361
26.924,-0.001,-0.139,1.432
26.925,-0.055,-0.185,1.488
26.935,-0.124,-0.235,1.515
26.936,-0.189,-0.28,1.516
26.937,-0.22,-0.304,1.521
26.941,-0.246,-0.34,1.486
26.947,-0.255,-0.373,1.414
26.952,-0.267,-0.395,1.325
26.956,-0.267,-0.395,1.212
26.962,-0.252,-0.379,1.094
26.975,-0.225,-0.352,0.991
26.976,-0.18,-0.308,0.902
26.978,-0.137,-0.25,0.831
27.032,-0.097,-0.192,0.792
27.033,-0.046,-0.13,0.771
27.034,0.019,-0.066,0.769
27.034,0.087,-0.012,0.782
27.035,0.144,0.034,0.801
27.037,0.186,0.069,0.831
27.037,0.205,0.091,0.873
27.038,0.216,0.097,0.927
27.039,0.227,0.106,0.995
27.04,0.238,0.119,1.059
27.041,0.235,0.119,1.112
27.042,0.214,0.105,1.167
27.042,0.2,0.094,1.205
27.047,0.193,0.085,1.209
27.052,0.187,0.073,1.193
27.056,0.174,0.059,1.162
27.062,0.152,0.048,1.106
27.072,0.128,0.047,1.037
27.073,0.107,0.052,0.963
27.076,0.086,0.061,0.898
27.085,0.069,0.07,0.846
27.086,0.057,0.075,0.797
27.091,0.047,0.078,0.765
27.1,0.042,0.081,0.75
27.101,0.036,0.082,0.733
27.106,0.027,0.083,0.72
27.111,0.02,0.084,0.706
27.123,0.014,0.088,0.699
27.124,0.004,0.088,0.705
27.126,-0.001,0.088,0.707
27.182,-0.001,0.093,0.7
27.183,-0.005,0.1,0.691
27.184,-0.011,0.104,0.681
27.185,-0.014,0.108,0.67
27.186,-0.018,0.108,0.662
27.187,-0.023,0.108,0.653
27.188,-0.023,0.107,0.65
27.189,-0.021,0.101,0.652
27.19,-0.017,0.097,0.653
27.191,-0.015,0.09,0.659
27.192,-0.013,0.085,0.662
27.194,-0.014,0.085,0.661
27.203,-0.014,0.086,0.664
27.204,-0.015,0.089,0.666
27.205,-0.01,0.091,0.67
27.215,-0.01,0.094,0.675
27.216,-0.01,0.097,0.684
27.217,-0.009,0.097,0.694
27.225,-0.005,0.095,0.707
27.227,-0.006,0.089,0.727
27.235,-0.006,0.082,0.747
27.237,-0.003,0.076,0.772
27.242,-0.006,0.068,0.795
27.252,-0.004,0.061,0.818
27.253,-0.003,0.055,0.841
27.256,-0.004,0.049,0.87
27.273,-0.003,0.042,0.895
27.274,-0.004,0.038,0.919
27.277,-0.008,0.032,0.942
27.278,-0.014,0.02,0.957
27.327,-0.018,0.01,0.974
27.328,-0.025,0.007,0.988
27.329,-0.032,0.006,1
27.329,-0.045,-0.002,1.009
27.33,-0.05,0,1.021
27.331,-0.055,-0.004,1.027
27.332,-0.06,-0.005,1.027
27.333,-0.066,-0.006,1.019
27.334,-0.07,-0.006,1.011
27.334,-0.074,-0.011,0.999
27.335,-0.086,-0.005,0.983
27.336,-0.088,0.001,0.97
27.341,-0.095,0.019,0.965
27.352,-0.097,0.034,0.949
27.352,-0.089,0.047,0.93
27.356,-0.089,0.064,0.917
27.364,-0.086,0.08,0.9
27.366,-0.085,0.089,0.879
27.371,-0.095,0.095,0.871
27.376,-0.103,0.105,0.858
27.382,-0.12,0.097,0.858
27.386,-0.131,0.092,0.864
27.392,-0.137,0.086,0.875
27.407,-0.141,0.068,0.894
27.408,-0.151,0.046,0.926
27.409,-0.158,0.026,0.975
27.461,-0.147,0.012,1.026
27.462,-0.136,-0.001,1.086
27.463,-0.115,-0.009,1.156
27.464,-0.099,-0.021,1.226
27.465,-0.084,-0.015,1.293
27.466,-0.078,-0.003,1.351
27.467,-0.085,-0.002,1.387
27.467,-0.098,0.009,1.426
27.468,-0.109,0.008,1.449
27.469,-0.105,0.005,1.43
27.47,-0.096,-0.008,1.407
27.471,-0.084,-0.013,1.371
27.479,-0.084,-0.013,1.326
27.481,-0.092,-0.014,1.272
27.486,-0.1,-0.009,1.235
27.491,-0.104,-0.009,1.196
27.497,-0.107,-0.009,1.189
27.501,-0.109,-0.014,1.182
27.507,-0.119,-0.032,1.197
27.516,-0.132,-0.048,1.227
27.517,-0.149,-0.066,1.271
27.521,-0.174,-0.08,1.318
27.537,-0.183,-0.087,1.351
27.538,-0.191,-0.095,1.353
27.539,-0.2,-0.107,1.322
27.541,-0.203,-0.112,1.267
27.591,-0.196,-0.106,1.181
27.592,-0.198,-0.098,1.075
27.593,-0.193,-0.086,0.959
27.594,-0.188,-0.063,0.844
27.595,-0.182,-0.047,0.74
27.595,-0.174,-0.023,0.664
27.596,-0.161,-0.005,0.612
27.597,-0.148,0.022,0.564
27.598,-0.141,0.047,0.539
27.599,-0.135,0.067,0.55
27.6,-0.13,0.084,0.604
27.601,-0.11,0.092,0.701
27.607,-0.09,0.083,0.825
27.615,-0.086,0.054,0.967
27.616,-0.085,0.014,1.119
27.621,-0.08,-0.022,1.245
27.631,-0.081,-0.056,1.332
27.632,-0.088,-0.09,1.423
27.636,-0.097,-0.113,1.499
27.646,-0.101,-0.134,1.534
27.647,-0.11,-0.151,1.541
27.651,-0.116,-0.171,1.517
27.657,-0.11,-0.189,1.47
27.669,-0.098,-0.196,1.396
27.671,-0.094,-0.196,1.308
27.672,-0.093,-0.189,1.211
27.719,-0.09,-0.18,1.105
27.72,-0.086,-0.159,1.004
27.722,-0.079,-0.125,0.923
27.722,-0.07,-0.092,0.863
27.729,-0.062,-0.063,0.827
27.73,-0.053,-0.04,0.806
27.73,-0.045,-0.029,0.791
27.73,-0.043,-0.022,0.779
27.731,-0.043,-0.019,0.764
27.731,-0.054,-0.016,0.753
27.731,-0.072,-0.019,0.743
27.732,-0.094,-0.025,0.727
27.736,-0.118,-0.03,0.712
27.743,-0.143,-0.039,0.697
27.746,-0.161,-0.05,0.681
27.751,-0.168,-0.058,0.662
27.756,-0.175,-0.065,0.64
27.762,-0.181,-0.075,0.625
27.766,-0.187,-0.081,0.607
27.771,-0.192,-0.08,0.585
27.779,-0.196,-0.072,0.566
27.781,-0.198,-0.061,0.561
27.786,-0.189,-0.046,0.56
27.796,-0.174,-0.032,0.556
27.796,-0.161,-0.021,0.559
27.801,-0.145,-0.007,0.577
27.816,-0.127,0.006,0.585
27.816,-0.109,0.019,0.601
27.818,-0.087,0.031,0.623
27.822,-0.066,0.043,0.644
27.909,-0.046,0.061,0.669
27.91,-0.028,0.084,0.696
27.911,-0.015,0.1,0.721
27.912,-0.003,0.117,0.746
27.912,0.012,0.133,0.772
27.913,0.02,0.145,0.797
27.914,0.027,0.152,0.82
27.915,0.039,0.158,0.836
27.915,0.05,0.167,0.856
27.916,0.059,0.172,0.875
27.917,0.062,0.176,0.896
27.917,0.065,0.182,0.911
27.918,0.067,0.183,0.936
27.92,0.068,0.187,0.958
27.921,0.067,0.19,0.979
27.922,0.067,0.192,1.008
27.923,0.065,0.188,1.033
27.923,0.061,0.185,1.049
27.924,0.061,0.179,1.062
27.925,0.056,0.17,1.063
27.934,0.052,0.163,1.057
27.936,0.047,0.162,1.042
27.937,0.041,0.159,1.028
27.949,0.034,0.153,1.009
27.95,0.025,0.155,0.985
27.951,0.02,0.152,0.964
28.02,0.021,0.151,0.959
28.021,0.026,0.15,0.964
28.022,0.038,0.144,0.973
28.023,0.048,0.141,0.987
28.023,0.061,0.138,1.02
28.024,0.067,0.139,1.062
28.024,0.067,0.13,1.091
28.025,0.053,0.125,1.123
28.026,0.041,0.108,1.141
28.026,0.024,0.094,1.162
28.027,0.013,0.073,1.172
28.028,-0.009,0.051,1.173
28.028,-0.023,0.027,1.164
28.029,-0.045,0.002,1.167
28.03,-0.056,-0.015,1.169
28.033,-0.072,-0.036,1.177
28.036,-0.08,-0.06,1.184
28.041,-0.079,-0.074,1.197
28.046,-0.069,-0.085,1.206
28.05,-0.054,-0.092,1.219
28.056,-0.028,-0.095,1.229
28.061,-0.008,-0.081,1.237
28.066,0.026,-0.065,1.244
28.072,0.055,-0.046,1.253
28.076,0.101,-0.022,1.259
28.081,0.136,-0.001,1.256
28.086,0.162,0.019,1.249
28.093,0.18,0.03,1.257
28.096,0.178,0.04,1.269
28.119,0.143,0.029,1.287
28.12,0.085,0.006,1.332
28.121,0.024,-0.02,1.371
28.122,-0.031,-0.046,1.413
28.126,-0.077,-0.082,1.441
28.131,-0.123,-0.122,1.451
28.136,-0.15,-0.157,1.443
28.141,-0.171,-0.196,1.398
28.146,-0.185,-0.225,1.338
28.15,-0.197,-0.244,1.262
28.159,-0.202,-0.252,1.177
28.161,-0.196,-0.246,1.109
28.166,-0.187,-0.225,1.028
28.176,-0.164,-0.201,0.953
28.176,-0.14,-0.172,0.903
28.181,-0.103,-0.134,0.885
28.188,-0.056,-0.093,0.885
28.191,0.004,-0.054,0.899
28.196,0.066,-0.019,0.937
28.205,0.12,0.014,1.009
28.21,0.169,0.038,1.072
28.211,0.199,0.048,1.133
28.219,0.216,0.053,1.187
28.235,0.212,0.054,1.218
28.236,0.201,0.052,1.241
28.237,0.184,0.041,1.255
28.238,0.166,0.031,1.236
28.241,0.134,0.015,1.217
28.247,0.108,-0.002,1.19
28.251,0.086,-0.021,1.16
28.279,0.052,-0.042,1.117
28.28,0.015,-0.059,1.067
28.281,-0.007,-0.069,1.017
