time,x,y,z
14.078,0.168,1.151,-0.093
14.08,0.132,1.171,-0.05
14.081,0.118,1.194,-0.011
14.082,0.099,1.211,-0.012
14.088,0.069,1.238,-0.048
14.09,0.02,1.256,-0.007
14.095,-0.05,1.284,0.051
14.103,-0.126,1.305,0.138
14.105,-0.179,1.336,0.199
14.11,-0.205,1.368,0.193
14.115,-0.235,1.383,0.167
14.125,-0.262,1.366,0.163
14.126,-0.27,1.303,0.161
14.13,-0.248,1.226,0.176
14.148,-0.199,1.148,0.232
14.149,-0.139,1.07,0.3
14.15,-0.076,0.981,0.339
14.151,-0.032,0.901,0.365
14.199,0.008,0.837,0.375
14.2,0.032,0.796,0.392
14.201,0.06,0.769,0.374
14.202,0.098,0.766,0.354
14.203,0.13,0.775,0.315
14.205,0.172,0.784,0.262
14.205,0.204,0.79,0.18
14.206,0.22,0.823,0.081
14.207,0.227,0.871,0.023
14.208,0.231,0.905,-0.014
14.209,0.22,0.932,-0.029
14.215,0.205,0.955,-0.016
14.223,0.187,0.971,0.006
14.224,0.155,0.961,0.044
14.23,0.139,0.98,0.091
14.235,0.137,0.995,0.14
14.24,0.126,1.015,0.169
14.244,0.117,1.027,0.167
14.253,0.098,1.018,0.149
14.254,0.083,1.011,0.11
14.259,0.074,1.004,0.082
14.276,0.047,0.978,0.066
14.277,0.02,0.959,0.057
14.28,0,0.933,0.059
14.281,-0.007,0.924,0.073
14.331,-0.007,0.932,0.088
14.339,-0.01,0.928,0.084
14.34,-0.018,0.921,0.072
14.34,-0.014,0.911,0.052
14.341,-0.017,0.895,0.029
14.342,-0.017,0.878,0
14.342,-0.023,0.875,-0.019
14.343,-0.029,0.879,-0.029
14.344,-0.036,0.883,-0.025
14.346,-0.028,0.877,-0.038
14.346,-0.026,0.88,-0.038
14.347,-0.022,0.897,-0.046
14.347,-0.036,0.906,-0.064
14.353,-0.041,0.915,-0.069
14.354,-0.057,0.935,-0.068
14.359,-0.069,0.954,-0.061
14.368,-0.07,0.971,-0.066
14.369,-0.069,0.978,-0.065
14.374,-0.066,0.978,-0.061
14.379,-0.065,0.968,-0.052
14.385,-0.066,0.96,-0.036
14.389,-0.075,0.96,-0.035
14.394,-0.084,0.966,-0.047
14.434,-0.092,0.977,-0.061
14.434,-0.105,0.99,-0.08
14.435,-0.118,1.002,-0.096
14.435,-0.125,1.013,-0.1
14.436,-0.126,1.024,-0.09
14.436,-0.119,1.037,-0.083
14.436,-0.104,1.044,-0.074
14.437,-0.084,1.056,-0.058
14.439,-0.061,1.076,-0.039
14.444,-0.03,1.098,-0.021
14.449,-0.007,1.111,-0.007
14.454,0.015,1.115,-0.003
14.458,0.036,1.116,-0.015
14.464,0.055,1.116,-0.033
14.468,0.082,1.112,-0.036
14.473,0.106,1.105,-0.021
14.479,0.122,1.088,-0.01
14.484,0.135,1.063,-0.006
14.488,0.149,1.038,0.01
14.493,0.161,1.015,0.037
14.503,0.166,0.994,0.065
14.504,0.173,0.973,0.084
14.509,0.175,0.955,0.095
14.534,0.173,0.937,0.098
14.534,0.174,0.918,0.1
14.534,0.175,0.898,0.097
14.535,0.172,0.884,0.089
14.535,0.17,0.874,0.086
14.538,0.172,0.866,0.085
14.543,0.167,0.862,0.085
14.548,0.157,0.863,0.084
14.553,0.145,0.868,0.082
14.558,0.139,0.88,0.079
14.563,0.132,0.896,0.07
14.568,0.126,0.916,0.057
14.573,0.119,0.936,0.044
14.583,0.105,0.959,0.028
14.584,0.093,0.978,0.007
14.588,0.092,0.995,-0.008
14.593,0.084,1.008,-0.026
14.598,0.074,1.018,-0.034
14.603,0.066,1.024,-0.031
14.608,0.063,1.026,-0.029
14.615,0.058,1.027,-0.031
14.618,0.055,1.025,-0.032
14.623,0.053,1.019,-0.029
14.662,0.049,1.011,-0.025
14.666,0.043,1.001,-0.028
14.666,0.041,0.99,-0.022
14.666,0.045,0.984,-0.02
14.667,0.048,0.978,-0.008
14.667,0.052,0.968,-0.013
14.667,0.051,0.965,-0.009
14.669,0.05,0.966,0
14.67,0.051,0.969,0.002
14.673,0.051,0.976,0.003
14.681,0.038,0.979,-0.003
14.683,0.029,0.987,-0.003
14.688,0.033,1.001,-0.014
14.693,0.028,1.013,-0.026
14.699,0.019,1.022,-0.03
14.703,0.025,1.036,-0.034
14.708,0.027,1.037,-0.034
14.714,0.023,1.038,-0.037
14.72,0.018,1.039,-0.043
14.731,0.012,1.034,-0.048
14.733,0.01,1.026,-0.05
14.738,0.013,1.019,-0.044
14.743,0.016,1.011,-0.047
14.753,0.022,1.004,-0.045
14.754,0.027,0.999,-0.049
14.759,0.031,0.992,-0.052
14.814,0.032,0.987,-0.047
14.814,0.028,0.98,-0.039
14.815,0.028,0.977,-0.04
14.816,0.029,0.975,-0.036
14.817,0.025,0.973,-0.025
14.818,0.024,0.969,-0.028
14.832,0.025,0.973,-0.024
14.833,0.022,0.97,-0.023
14.834,0.019,0.979,-0.022
14.836,0.021,0.979,-0.02
14.837,0.018,0.973,-0.018
14.838,0.024,0.972,-0.02
14.844,0.024,0.969,-0.016
14.844,0.026,0.974,-0.015
14.845,0.027,0.975,-0.014
14.846,0.031,0.97,-0.011
14.847,0.031,0.969,-0.019
14.859,0.032,0.964,-0.011
14.86,0.032,0.963,-0.012
14.86,0.042,0.964,-0.008
14.863,0.046,0.963,-0.016
14.869,0.05,0.963,-0.018
14.873,0.059,0.967,-0.018
14.878,0.061,0.975,-0.015
14.883,0.062,0.974,-0.014
14.888,0.062,0.974,-0.019
14.901,0.065,0.981,-0.017
14.901,0.07,0.989,-0.009
14.903,0.075,0.999,-0.008
14.908,0.073,1.004,-0.008
14.926,0.058,0.994,-0.015
14.927,0.047,0.984,-0.021
14.927,0.043,0.98,-0.023
14.928,0.041,0.981,-0.021
14.933,0.04,0.984,-0.022
14.937,0.04,0.989,-0.026
14.944,0.041,0.994,-0.027
14.948,0.043,0.994,-0.018
14.952,0.043,0.991,-0.021
14.958,0.045,0.995,-0.027
14.963,0.049,0.996,-0.033
14.968,0.049,0.989,-0.038
14.972,0.05,0.982,-0.036
14.977,0.052,0.98,-0.031
14.982,0.047,0.976,-0.022
14.987,0.042,0.97,-0.019
14.995,0.044,0.971,-0.026
14.997,0.043,0.973,-0.031
15.002,0.045,0.971,-0.036
15.007,0.046,0.972,-0.042
15.043,0.049,0.975,-0.046
15.043,0.051,0.977,-0.047
15.043,0.058,0.982,-0.054
15.044,0.065,0.979,-0.056
15.044,0.07,0.978,-0.058
15.045,0.074,0.981,-0.051
15.045,0.077,0.982,-0.042
15.047,0.085,0.983,-0.044
15.052,0.087,0.987,-0.045
15.059,0.082,0.989,-0.039
15.062,0.09,0.995,-0.045
15.067,0.097,1.001,-0.059
15.073,0.103,1.003,-0.081
15.078,0.106,0.999,-0.087
15.083,0.108,0.987,-0.079
15.089,0.105,0.978,-0.065
15.098,0.094,0.974,-0.056
15.1,0.087,0.973,-0.043
15.102,0.085,0.973,-0.041
15.11,0.078,0.971,-0.051
15.112,0.072,0.971,-0.057
15.117,0.067,0.971,-0.052
15.122,0.06,0.971,-0.046
15.128,0.059,0.975,-0.036
15.132,0.063,0.973,-0.036
15.137,0.061,0.971,-0.033
15.149,0.063,0.97,-0.03
15.152,0.066,0.976,-0.032
15.159,0.07,0.979,-0.032
15.161,0.078,0.979,-0.04
15.163,0.084,0.98,-0.037
15.226,0.088,0.988,-0.032
15.226,0.09,0.991,-0.026
15.227,0.096,0.996,-0.035
15.227,0.089,0.993,-0.044
15.228,0.089,0.998,-0.037
15.228,0.09,1.005,-0.032
15.228,0.092,1.007,-0.024
15.229,0.085,1.009,-0.023
15.229,0.084,1.009,-0.034
15.229,0.086,1.01,-0.028
15.23,0.092,1.009,-0.032
15.23,0.099,0.999,-0.02
15.231,0.106,0.995,-0.014
15.232,0.115,0.996,-0.006
15.238,0.124,0.995,-0.021
15.246,0.137,0.994,-0.025
15.252,0.151,0.991,-0.022
15.257,0.156,0.985,-0.018
15.262,0.168,0.973,-0.021
15.267,0.175,0.97,-0.005
15.272,0.178,0.974,0.002
15.277,0.186,0.976,0.004
15.282,0.192,0.973,0.01
15.287,0.19,0.973,0.01
15.299,0.192,0.972,0.008
15.308,0.2,0.979,0.004
15.309,0.187,0.976,0.006
15.309,0.199,0.968,-0.006
15.338,0.198,0.96,-0.015
15.339,0.195,0.954,-0.009
15.34,0.19,0.96,-0.003
15.341,0.19,0.962,-0.005
15.341,0.195,0.966,-0.015
15.342,0.196,0.971,-0.03
15.343,0.191,0.974,-0.045
15.347,0.186,0.975,-0.046
15.353,0.182,0.982,-0.057
15.357,0.187,0.978,-0.07
15.362,0.183,0.974,-0.072
15.367,0.172,0.976,-0.064
15.375,0.164,0.984,-0.073
15.377,0.161,0.99,-0.082
15.382,0.157,1.002,-0.088
15.387,0.159,1.011,-0.093
15.392,0.158,1.012,-0.103
15.397,0.153,1.015,-0.108
15.402,0.145,1.02,-0.113
15.414,0.135,1.021,-0.117
15.415,0.132,1.019,-0.116
15.417,0.126,1.02,-0.11
15.47,0.12,1.02,-0.111
15.471,0.115,1.019,-0.109
15.472,0.111,1.016,-0.108
15.474,0.109,1.012,-0.108
15.474,0.101,1.01,-0.107
15.475,0.096,1.009,-0.108
15.477,0.093,1.007,-0.112
15.477,0.083,1.003,-0.119
15.478,0.075,1,-0.122
15.479,0.073,0.997,-0.121
15.48,0.07,0.995,-0.118
15.48,0.066,0.992,-0.11
15.482,0.067,0.987,-0.11
15.488,0.072,0.981,-0.113
15.492,0.073,0.976,-0.112
15.497,0.07,0.973,-0.106
15.502,0.066,0.974,-0.101
15.507,0.066,0.975,-0.105
15.512,0.061,0.977,-0.11
15.518,0.055,0.982,-0.107
15.527,0.053,0.982,-0.102
15.528,0.049,0.983,-0.1
15.531,0.045,0.986,-0.095
15.537,0.045,0.987,-0.098
15.542,0.041,0.987,-0.102
15.546,0.041,0.988,-0.106
15.552,0.042,0.997,-0.109
15.563,0.037,0.997,-0.108
15.564,0.037,0.995,-0.109
15.566,0.04,1.001,-0.114
15.615,0.04,1.004,-0.114
15.616,0.037,1.01,-0.113
15.617,0.037,1.012,-0.112
15.618,0.043,1.01,-0.113
15.618,0.052,1.011,-0.11
15.619,0.057,1.009,-0.103
15.62,0.06,1.003,-0.101
15.621,0.065,0.996,-0.102
15.621,0.067,0.988,-0.096
15.622,0.075,0.982,-0.086
15.622,0.083,0.974,-0.086
15.628,0.089,0.965,-0.082
15.631,0.09,0.959,-0.079
15.637,0.094,0.949,-0.074
15.641,0.099,0.947,-0.068
15.646,0.095,0.95,-0.064
15.651,0.087,0.952,-0.067
15.656,0.087,0.954,-0.069
15.661,0.091,0.952,-0.078
15.666,0.09,0.951,-0.081
15.673,0.087,0.95,-0.087
15.676,0.087,0.953,-0.085
15.681,0.083,0.953,-0.085
15.688,0.083,0.953,-0.082
15.691,0.085,0.957,-0.085
15.696,0.085,0.963,-0.091
15.701,0.083,0.975,-0.094
15.716,0.08,0.98,-0.097
15.717,0.079,0.985,-0.102
15.718,0.074,0.994,-0.105
15.769,0.076,1.003,-0.112
15.77,0.069,1.011,-0.113
15.771,0.069,1.011,-0.118
15.772,0.061,1.017,-0.107
15.772,0.052,1.015,-0.105
15.773,0.052,1.015,-0.107
15.774,0.047,1.018,-0.109
15.775,0.041,1.016,-0.112
15.776,0.032,1.014,-0.106
15.777,0.025,1.015,-0.109
15.778,0.024,1.012,-0.11
15.781,0.024,1.011,-0.108
15.789,0.019,1.012,-0.098
15.791,0.014,1.007,-0.104
15.796,0.017,1.005,-0.107
15.827,0.02,1.003,-0.099
15.827,0.022,1.002,-0.102
15.828,0.023,0.994,-0.106
15.829,0.023,0.989,-0.101
15.83,0.024,0.984,-0.096
15.831,0.029,0.984,-0.097
15.832,0.029,0.982,-0.092
15.837,0.032,0.983,-0.088
15.841,0.031,0.981,-0.09
15.846,0.033,0.977,-0.09
15.854,0.037,0.977,-0.088
15.856,0.037,0.977,-0.087
15.86,0.036,0.976,-0.081
15.866,0.037,0.976,-0.078
15.881,0.04,0.971,-0.07
15.883,0.043,0.976,-0.067
15.883,0.045,0.974,-0.071
15.933,0.044,0.976,-0.068
15.934,0.047,0.981,-0.065
15.935,0.047,0.981,-0.066
15.936,0.051,0.983,-0.065
15.937,0.053,0.983,-0.065
15.938,0.059,0.982,-0.057
15.939,0.058,0.984,-0.05
15.94,0.058,0.983,-0.049
15.941,0.055,0.983,-0.042
15.942,0.054,0.981,-0.035
15.942,0.05,0.977,-0.033
15.943,0.046,0.981,-0.036
15.945,0.043,0.982,-0.035
15.953,0.043,0.983,-0.03
15.955,0.039,0.987,-0.028
15.96,0.041,0.986,-0.029
15.965,0.037,0.984,-0.026
15.971,0.035,0.985,-0.022
15.975,0.028,0.988,-0.018
15.981,0.023,0.988,-0.013
15.993,0.02,0.986,-0.008
15.994,0.009,0.987,-0.007
15.995,0.002,0.986,-0.006
16.048,0.004,0.988,-0.001
16.05,0.007,0.991,0.002
16.051,0.009,0.993,0.002
16.052,0.012,0.995,0.002
16.053,0.009,0.991,0.004
16.053,0.008,0.987,0.002
16.055,0.011,0.987,0.003
16.056,0.011,0.987,0.008
16.056,0.007,0.983,0.011
16.057,0.009,0.977,0.014
16.058,0.012,0.973,0.024
16.059,0.012,0.972,0.032
16.06,0.017,0.975,0.042
16.07,0.023,0.975,0.055
16.071,0.025,0.979,0.066
16.075,0.02,0.979,0.07
16.08,0.019,0.972,0.072
16.085,0.022,0.97,0.077
16.09,0.025,0.969,0.08
16.095,0.02,0.971,0.077
16.108,0.016,0.976,0.084
16.11,0.015,0.979,0.096
16.113,0.013,0.985,0.109
16.164,0.011,0.998,0.114
16.165,0.005,1.012,0.116
16.166,0.008,1.019,0.117
16.167,0.015,1.033,0.12
16.169,0.017,1.041,0.124
16.17,0.019,1.047,0.118
16.171,0.02,1.048,0.118
16.172,0.016,1.044,0.121
16.173,0.013,1.039,0.111
16.173,0.007,1.035,0.109
16.175,0.001,1.031,0.109
16.175,-0.009,1.029,0.114
16.176,-0.006,1.026,0.124
16.18,-0.005,1.025,0.132
16.185,-0.009,1.018,0.126
16.191,-0.011,1.011,0.121
16.195,-0.011,1.002,0.123
16.201,-0.014,0.995,0.109
16.205,-0.017,0.985,0.104
16.21,-0.014,0.975,0.109
16.217,-0.017,0.972,0.123
16.22,-0.018,0.967,0.143
16.225,-0.018,0.961,0.143
16.23,-0.02,0.952,0.144
16.235,-0.017,0.952,0.144
16.24,-0.019,0.951,0.149
16.245,-0.013,0.957,0.152
16.257,-0.017,0.95,0.153
16.258,-0.013,0.954,0.143
16.26,-0.014,0.951,0.135
16.312,-0.014,0.953,0.134
16.313,-0.014,0.949,0.136
16.314,-0.013,0.949,0.146
16.315,-0.01,0.951,0.157
16.316,-0.013,0.954,0.159
16.317,-0.011,0.954,0.176
16.318,-0.015,0.946,0.166
16.33,-0.018,0.938,0.166
16.331,-0.018,0.936,0.167
16.331,-0.022,0.941,0.157
16.332,-0.031,0.943,0.155
16.334,-0.03,0.945,0.164
16.336,-0.031,0.944,0.16
16.337,-0.032,0.943,0.16
16.345,-0.035,0.945,0.162
16.346,-0.037,0.953,0.159
16.352,-0.035,0.958,0.155
16.355,-0.032,0.96,0.154
16.36,-0.034,0.962,0.161
16.369,-0.031,0.962,0.161
16.37,-0.023,0.963,0.157
16.374,-0.024,0.967,0.163
16.385,-0.024,0.966,0.157
16.386,-0.017,0.968,0.16
16.389,-0.01,0.965,0.153
16.394,-0.006,0.967,0.159
16.412,-0.008,0.962,0.159
16.413,-0.006,0.96,0.147
16.414,0.003,0.958,0.141
16.415,0.007,0.968,0.158
16.419,0.018,0.974,0.158
16.424,0.025,0.978,0.163
16.43,0.033,0.977,0.157
16.434,0.036,0.976,0.154
16.439,0.037,0.979,0.161
16.444,0.045,0.978,0.155
16.449,0.048,0.974,0.139
16.454,0.05,0.975,0.13
16.459,0.05,0.972,0.122
16.464,0.05,0.972,0.121
16.469,0.054,0.974,0.126
16.474,0.053,0.974,0.131
16.484,0.052,0.978,0.134
16.485,0.049,0.98,0.13
16.489,0.046,0.981,0.124
16.503,0.042,0.98,0.119
16.504,0.038,0.978,0.115
16.505,0.033,0.977,0.116
16.51,0.034,0.981,0.115
16.534,0.036,0.987,0.124
16.535,0.031,0.989,0.131
16.536,0.022,0.989,0.136
16.537,0.018,0.994,0.146
16.537,0.017,0.995,0.156
16.539,0.017,0.995,0.158
16.55,0.015,0.994,0.155
16.55,0.015,0.992,0.155
16.553,0.015,0.991,0.156
16.558,0.014,0.99,0.16
16.564,0.013,0.988,0.168
16.569,0.015,0.987,0.169
16.574,0.017,0.982,0.167
16.582,0.018,0.975,0.17
16.583,0.02,0.969,0.171
16.588,0.025,0.963,0.179
16.596,0.03,0.958,0.182
16.6,0.031,0.953,0.186
16.603,0.03,0.95,0.193
16.608,0.029,0.948,0.202
16.614,0.028,0.949,0.214
16.619,0.035,0.95,0.217
16.624,0.046,0.942,0.219
16.638,0.049,0.934,0.212
16.639,0.057,0.932,0.202
16.64,0.06,0.939,0.209
16.649,0.062,0.947,0.216
16.65,0.064,0.953,0.221
16.693,0.068,0.957,0.225
16.694,0.071,0.956,0.217
16.694,0.076,0.951,0.212
16.695,0.087,0.951,0.206
16.696,0.093,0.95,0.205
16.697,0.091,0.949,0.201
16.697,0.09,0.941,0.205
16.698,0.094,0.938,0.203
16.699,0.094,0.945,0.196
16.7,0.094,0.948,0.202
16.703,0.096,0.945,0.208
16.708,0.093,0.943,0.209
16.713,0.084,0.938,0.196
16.719,0.085,0.936,0.198
16.724,0.083,0.94,0.201
16.735,0.077,0.942,0.219
16.736,0.085,0.94,0.222
16.738,0.082,0.942,0.217
16.788,0.083,0.941,0.217
16.789,0.088,0.942,0.226
16.79,0.099,0.947,0.222
16.791,0.097,0.944,0.214
16.792,0.101,0.944,0.201
16.792,0.094,0.934,0.211
16.793,0.091,0.935,0.212
16.794,0.099,0.932,0.212
16.795,0.093,0.935,0.215
16.795,0.092,0.937,0.222
16.796,0.089,0.939,0.226
16.801,0.082,0.94,0.221
16.813,0.073,0.941,0.216
16.814,0.071,0.941,0.202
16.819,0.071,0.944,0.19
16.823,0.073,0.943,0.185
16.828,0.072,0.939,0.191
16.833,0.056,0.95,0.204
16.837,0.066,0.945,0.193
16.843,0.067,0.948,0.183
16.848,0.069,0.947,0.179
16.852,0.063,0.952,0.155
16.863,0.059,0.947,0.156
16.863,0.056,0.949,0.149
16.868,0.052,0.946,0.144
16.873,0.044,0.939,0.152
16.891,0.042,0.942,0.151
16.892,0.036,0.934,0.164
16.893,0.034,0.928,0.169
16.894,0.031,0.924,0.163
16.898,0.03,0.92,0.157
16.903,0.034,0.915,0.166
16.944,0.037,0.915,0.169
16.945,0.039,0.915,0.167
16.945,0.041,0.916,0.169
16.946,0.044,0.917,0.177
16.948,0.048,0.92,0.191
16.949,0.052,0.931,0.201
16.95,0.057,0.943,0.2
16.951,0.064,0.958,0.19
16.951,0.068,0.979,0.179
16.953,0.072,1.004,0.171
16.961,0.077,1.024,0.159
16.963,0.075,1.041,0.145
16.968,0.072,1.054,0.135
16.973,0.066,1.068,0.122
16.978,0.061,1.078,0.102
16.983,0.053,1.084,0.081
16.988,0.046,1.086,0.067
16.999,0.04,1.086,0.059
17,0.032,1.085,0.05
17.002,0.025,1.079,0.053
17.014,0.02,1.07,0.066
17.015,0.011,1.059,0.076
17.019,0.003,1.042,0.08
17.023,-0.001,1.022,0.087
17.077,-0.007,1,0.098
17.078,-0.014,0.981,0.112
17.079,-0.017,0.962,0.121
17.08,-0.017,0.943,0.122
17.08,-0.016,0.93,0.124
17.081,-0.009,0.921,0.125
17.082,-0.002,0.914,0.126
17.083,0.001,0.912,0.127
17.083,0.007,0.911,0.122
17.084,0.014,0.913,0.119
17.085,0.022,0.914,0.121
17.086,0.026,0.917,0.123
17.087,0.027,0.917,0.117
17.093,0.028,0.913,0.113
17.097,0.029,0.913,0.111
17.102,0.033,0.919,0.104
17.109,0.034,0.922,0.1
17.112,0.037,0.925,0.095
17.117,0.035,0.929,0.09
17.125,0.033,0.933,0.089
17.127,0.036,0.942,0.089
17.132,0.04,0.952,0.088
17.137,0.041,0.962,0.079
17.147,0.04,0.975,0.067
17.149,0.035,0.983,0.063
17.153,0.029,0.99,0.055
17.205,0.025,1,0.051
17.206,0.019,1.009,0.048
17.207,0.017,1.016,0.034
17.208,0.012,1.023,0.029
17.208,0.012,1.031,0.025
17.209,0.009,1.033,0.021
17.21,0.009,1.037,0.016
17.211,0.015,1.038,0.01
17.212,0.013,1.039,0.008
17.213,0.015,1.042,0.004
17.213,0.015,1.04,0.005
17.214,0.02,1.034,0.008
17.217,0.021,1.031,0.005
17.224,0.024,1.029,0.011
17.227,0.027,1.018,0.02
17.232,0.027,1.011,0.035
17.237,0.035,1.006,0.043
17.243,0.043,1.001,0.046
17.247,0.052,0.99,0.035
17.252,0.054,0.98,0.026
17.259,0.057,0.976,0.033
17.262,0.061,0.969,0.043
17.267,0.065,0.964,0.057
17.277,0.069,0.961,0.069
17.278,0.068,0.959,0.07
17.282,0.075,0.961,0.065
17.287,0.079,0.961,0.063
17.299,0.078,0.953,0.056
17.3,0.078,0.95,0.059
17.303,0.084,0.952,0.058
17.324,0.08,0.951,0.053
17.332,0.09,0.954,0.048
17.332,0.089,0.961,0.039
17.333,0.083,0.959,0.021
17.334,0.072,0.966,0.021
17.369,0.067,0.969,0.017
17.37,0.069,0.978,0.014
17.371,0.067,0.978,0.019
17.372,0.062,0.975,0.011
17.373,0.054,0.976,-0.001
17.374,0.047,0.977,-0.01
17.375,0.042,0.982,-0.019
17.377,0.041,0.984,-0.024
17.378,0.037,0.986,-0.012
17.384,0.022,0.986,-0.019
17.387,0.017,0.986,-0.022
17.402,0.016,0.995,-0.029
17.403,0.013,1,-0.031
17.403,0.017,1.005,-0.034
17.409,0.019,1.006,-0.049
17.412,0.012,1.001,-0.062
17.417,0.008,0.998,-0.058
17.429,0.005,0.998,-0.043
17.434,0.002,0.992,-0.047
17.435,0.005,0.992,-0.052
17.436,0.014,0.991,-0.063
17.486,0.019,0.986,-0.06
17.487,0.015,0.987,-0.052
17.487,0.023,0.985,-0.048
17.488,0.036,0.983,-0.02
17.488,0.037,0.982,-0.006
17.488,0.043,0.978,-0.013
17.489,0.048,0.979,-0.031
17.489,0.05,0.974,-0.049
17.49,0.064,0.972,-0.063
17.491,0.061,0.972,-0.059
17.491,0.046,0.977,-0.045
17.496,0.051,0.978,-0.031
17.501,0.056,0.981,-0.02
17.506,0.064,0.975,-0.019
17.511,0.082,0.968,-0.03
17.516,0.113,0.963,-0.045
17.521,0.12,0.959,-0.051
17.526,0.12,0.962,-0.041
17.531,0.12,0.971,-0.029
17.536,0.131,0.984,-0.018
17.541,0.144,0.992,-0.014
17.546,0.158,0.998,-0.021
17.551,0.162,1.002,-0.029
17.556,0.163,1.009,-0.04
17.561,0.164,1.017,-0.043
17.566,0.175,1.022,-0.041
17.577,0.192,1.015,-0.038
17.577,0.199,1.005,-0.035
17.581,0.198,1.001,-0.04
17.613,0.182,1,-0.037
17.616,0.172,1.006,-0.03
17.616,0.171,1.017,-0.037
17.617,0.166,1.026,-0.043
17.618,0.159,1.035,-0.046
17.618,0.157,1.038,-0.05
17.619,0.155,1.036,-0.055
17.622,0.149,1.031,-0.061
17.626,0.149,1.022,-0.062
17.63,0.147,1.009,-0.064
17.636,0.146,1.002,-0.065
17.641,0.145,1,-0.064
17.645,0.142,1,-0.068
17.653,0.144,0.999,-0.075
17.656,0.15,0.997,-0.076
17.66,0.156,0.998,-0.086
17.666,0.16,0.997,-0.093
17.671,0.166,0.998,-0.095
17.676,0.167,0.999,-0.096
17.681,0.162,1.002,-0.1
17.693,0.158,1.001,-0.104
17.694,0.156,1.001,-0.109
17.696,0.158,1.001,-0.12
17.749,0.157,0.997,-0.122
17.751,0.154,0.993,-0.127
17.752,0.149,0.987,-0.131
17.752,0.141,0.981,-0.127
17.753,0.139,0.981,-0.126
17.754,0.132,0.973,-0.124
17.755,0.126,0.965,-0.124
17.756,0.127,0.964,-0.128
17.757,0.122,0.964,-0.128
17.758,0.118,0.959,-0.132
17.758,0.117,0.958,-0.135
17.759,0.117,0.961,-0.13
17.761,0.118,0.964,-0.129
17.766,0.116,0.962,-0.129
17.771,0.113,0.969,-0.132
17.776,0.108,0.971,-0.124
17.781,0.109,0.978,-0.134
17.786,0.106,0.978,-0.135
17.791,0.106,0.986,-0.124
17.795,0.1,0.99,-0.127
17.806,0.091,0.99,-0.12
17.807,0.078,0.992,-0.128
17.839,0.062,0.99,-0.126
17.841,0.055,0.994,-0.122
17.843,0.045,0.994,-0.122
17.843,0.041,1.002,-0.117
17.846,0.037,1.005,-0.115
17.846,0.031,1.013,-0.121
17.847,0.029,1.012,-0.125
17.851,0.03,1.013,-0.121
17.852,0.03,1.017,-0.132
17.861,0.029,1.02,-0.131
17.866,0.027,1.021,-0.127
17.92,0.027,1.019,-0.121
17.921,0.026,1.02,-0.116
17.922,0.029,1.018,-0.122
17.923,0.034,1.016,-0.104
17.924,0.038,1.009,-0.106
17.925,0.041,1.004,-0.099
17.926,0.044,0.994,-0.093
17.926,0.039,0.992,-0.093
17.927,0.042,0.991,-0.09
17.928,0.047,0.987,-0.078
17.929,0.046,0.98,-0.072
17.93,0.05,0.973,-0.065
17.931,0.047,0.969,-0.063
17.935,0.049,0.966,-0.051
17.94,0.05,0.963,-0.047
17.945,0.054,0.958,-0.051
17.956,0.052,0.955,-0.048
17.956,0.058,0.951,-0.046
17.96,0.067,0.948,-0.039
18.002,0.069,0.947,-0.04
18.003,0.069,0.945,-0.041
18.003,0.067,0.945,-0.031
18.003,0.069,0.946,-0.03
18.004,0.073,0.946,-0.029
18.004,0.078,0.953,-0.029
18.005,0.081,0.955,-0.034
18.005,0.083,0.958,-0.028
18.005,0.089,0.96,-0.023
18.009,0.085,0.963,-0.031
18.015,0.082,0.966,-0.034
18.019,0.083,0.97,-0.03
18.024,0.082,0.969,-0.029
18.029,0.074,0.97,-0.025
18.035,0.074,0.97,-0.024
18.039,0.075,0.971,-0.015
18.045,0.073,0.974,-0.004
18.05,0.061,0.98,-0.003
18.055,0.047,0.98,0.002
18.059,0.035,0.987,0.004
18.067,0.026,0.993,0.005
18.071,0.016,0.997,0.001
18.074,0.003,0.998,-0.002
18.118,-0.005,1.001,0.002
18.12,-0.009,1.006,0.002
18.12,-0.013,1.01,0.008
18.121,-0.012,1.013,0.013
18.122,-0.011,1.015,0.012
18.123,-0.013,1.016,0.01
18.123,-0.015,1.013,0.013
18.125,-0.019,1.01,0.018
18.125,-0.023,1.007,0.022
18.126,-0.028,1.002,0.027
18.134,-0.031,0.998,0.024
18.135,-0.031,0.995,0.02
18.139,-0.027,0.992,0.019
18.144,-0.027,0.989,0.021
18.15,-0.029,0.985,0.024
18.154,-0.028,0.982,0.029
18.159,-0.026,0.983,0.035
18.165,-0.023,0.975,0.037
18.169,-0.021,0.97,0.04
18.174,-0.019,0.969,0.044
18.182,-0.02,0.969,0.044
18.184,-0.025,0.969,0.045
18.189,-0.028,0.972,0.049
18.194,-0.025,0.974,0.057
18.199,-0.021,0.98,0.061
18.204,-0.022,0.985,0.057
18.21,-0.025,0.988,0.062
18.249,-0.026,0.991,0.066
18.25,-0.025,0.992,0.073
18.251,-0.027,0.992,0.079
18.251,-0.034,0.991,0.093
18.252,-0.043,0.986,0.095
18.253,-0.056,0.978,0.102
18.253,-0.063,0.974,0.109
18.254,-0.066,0.981,0.111
18.255,-0.069,0.986,0.116
18.259,-0.072,0.985,0.114
18.265,-0.078,0.985,0.13
18.27,-0.083,0.984,0.135
18.274,-0.089,0.977,0.139
18.282,-0.089,0.974,0.146
